Dataset	Epoch	Precision	Recall	F1	Accuracy
unifiedQA:test	11	0.6077348066298343	1.0	0.7560137457044673	0.645
anchor:dummy	11	0.15384615384615385	1.0	0.2666666666666667	0.3125
tacred:val	12	0.9713375796178344	0.9591194968553459	0.9651898734177214	0.9654088050314465
tacred:test	12	0.9921875	0.9621212121212122	0.9769230769230769	0.9772727272727273
unifiedQA:test	12	0.8074074074074075	0.990909090909091	0.889795918367347	0.865
anchor:dummy	12	0.25	1.0	0.4	0.625
tacred:val	13	0.9315476190476191	0.9842767295597484	0.9571865443425075	0.9559748427672956
tacred:test	13	0.9496402877697842	1.0	0.974169741697417	0.9734848484848485
unifiedQA:test	13	0.5555555555555556	1.0	0.7142857142857143	0.56
anchor:dummy	13	0.13559322033898305	1.0	0.23880597014925373	0.203125
tacred:val	14	0.9510703363914373	0.9779874213836478	0.9643410852713178	0.9638364779874213
tacred:test	14	0.9705882352941176	1.0	0.9850746268656716	0.9848484848484849
unifiedQA:test	14	0.6111111111111112	1.0	0.7586206896551725	0.65
anchor:dummy	14	0.16666666666666666	1.0	0.2857142857142857	0.375
tacred:val	15	0.9454545454545454	0.9811320754716981	0.9629629629629629	0.9622641509433962
tacred:test	15	0.9777777777777777	1.0	0.9887640449438202	0.9886363636363636
unifiedQA:test	15	0.5882352941176471	1.0	0.7407407407407407	0.615
anchor:dummy	15	0.14035087719298245	1.0	0.24615384615384614	0.234375
tacred:val	16	0.9313432835820895	0.9811320754716981	0.9555895865237366	0.9544025157232704
tacred:test	16	0.9635036496350365	1.0	0.9814126394052044	0.9810606060606061
unifiedQA:test	16	0.5699481865284974	1.0	0.7260726072607261	0.585
anchor:dummy	16	0.13559322033898305	1.0	0.23880597014925373	0.203125
tacred:val	17	0.9561128526645768	0.9591194968553459	0.9576138147566718	0.9575471698113207
tacred:test	17	0.9849624060150376	0.9924242424242424	0.9886792452830188	0.9886363636363636
unifiedQA:test	17	0.7171052631578947	0.990909090909091	0.83206106870229	0.78
anchor:dummy	17	0.16666666666666666	1.0	0.2857142857142857	0.375
tacred:val	18	0.9478527607361963	0.9716981132075472	0.9596273291925466	0.9591194968553459
tacred:test	18	0.9777777777777777	1.0	0.9887640449438202	0.9886363636363636
unifiedQA:test	18	0.6285714285714286	1.0	0.7719298245614035	0.675
anchor:dummy	18	0.14545454545454545	1.0	0.25396825396825395	0.265625
tacred:val	19	0.9285714285714286	0.9811320754716981	0.9541284403669724	0.9528301886792453
tacred:test	19	0.9705882352941176	1.0	0.9850746268656716	0.9848484848484849
unifiedQA:test	19	0.5789473684210527	1.0	0.7333333333333334	0.6
anchor:dummy	19	0.13333333333333333	1.0	0.23529411764705882	0.1875
